3142,3190
3143,3190
3144,3144
3150,3150
6011,6800
6012,6800
6013,6800
7002,9009
7012,9004|9007
7013,9009|9010
7015,9901|9936|9001
7016,9932
7018,9901|9936|9001
7021,9901|9936|9001
