1,/AppHdr
2,/AppHdr/CharSet
3,/AppHdr/Fr
4,/AppHdr/Fr/OrgId
5,/AppHdr/Fr/OrgId/Nm
6,/AppHdr/Fr/OrgId/PstlAdr
7,/AppHdr/Fr/OrgId/Id
8,/AppHdr/Fr/OrgId/Id/PrvtId
9,/AppHdr/Fr/OrgId/CtryOfRes
10,/AppHdr/Fr/OrgId/CtctDtls
11,/AppHdr/Fr/FIId
12,/AppHdr/Fr/FIId/FinInstnId
13,/AppHdr/Fr/FIId/FinInstnId/BICFI
14,/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId
15,/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId
16,/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Cd
17,/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
18,/AppHdr/Fr/FIId/FinInstnId/ClrSysMmbId/MmbId
19,/AppHdr/Fr/FIId/FinInstnId/LEI
20,/AppHdr/Fr/FIId/FinInstnId/Nm
21,/AppHdr/Fr/FIId/FinInstnId/PstlAdr
22,/AppHdr/Fr/FIId/FinInstnId/Othr
23,/AppHdr/Fr/FIId/BrnchId
24,/AppHdr/To
25,/AppHdr/To/OrgId
26,/AppHdr/To/OrgId/Nm
27,/AppHdr/To/OrgId/PstlAdr
28,/AppHdr/To/OrgId/CtryOfRes
29,/AppHdr/To/OrgId/CtctDtls
30,/AppHdr/To/FIId
31,/AppHdr/To/FIId/FinInstnId
32,/AppHdr/To/FIId/FinInstnId/BICFI
33,/AppHdr/To/FIId/FinInstnId/ClrSysMmbId
34,/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId
35,/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Cd
36,/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
37,/AppHdr/To/FIId/FinInstnId/ClrSysMmbId/MmbId
38,/AppHdr/To/FIId/FinInstnId/LEI
39,/AppHdr/To/FIId/FinInstnId/Nm
40,/AppHdr/To/FIId/FinInstnId/PstlAdr
41,/AppHdr/To/FIId/FinInstnId/Othr
42,/AppHdr/To/FIId/BrnchId
43,/AppHdr/BizMsgIdr
44,/AppHdr/MsgDefIdr
45,/AppHdr/BizSvc
46,/AppHdr/MktPrctc
47,/AppHdr/MktPrctc/Regy
48,/AppHdr/MktPrctc/Id
49,/AppHdr/CreDt
50,/AppHdr/BizPrcgDt
51,/AppHdr/CpyDplct
52,/AppHdr/CpyDplct
53,/AppHdr/CpyDplct
54,/AppHdr/CpyDplct
55,/AppHdr/PssblDplct
56,/AppHdr/Prty
57,/AppHdr/Prty
58,/AppHdr/Prty
59,/AppHdr/Sgntr
60,/AppHdr/Rltd
61,/AppHdr/Rltd/CharSet
62,/AppHdr/Rltd/Fr
63,/AppHdr/Rltd/Fr/OrgId
64,/AppHdr/Rltd/Fr/OrgId/Nm
65,/AppHdr/Rltd/Fr/OrgId/PstlAdr
66,/AppHdr/Rltd/Fr/OrgId/Id
67,/AppHdr/Rltd/Fr/OrgId/Id/PrvtId
68,/AppHdr/Rltd/Fr/OrgId/CtryOfRes
69,/AppHdr/Rltd/Fr/OrgId/CtctDtls
70,/AppHdr/Rltd/Fr/FIId
71,/AppHdr/Rltd/Fr/FIId/FinInstnId
72,/AppHdr/Rltd/Fr/FIId/FinInstnId/BICFI
73,/AppHdr/Rltd/Fr/FIId/FinInstnId/ClrSysMmbId
